推: 0,噓: 0,分數: 0,作者: ayasesayuki (綾瀨紗雪),標題: Re: [問卦] 為什麼只有台灣人會說行人是帝王?,時間: Fri Dec 15 19:39:40 2023,0,0
推: 39,噓: 17,分數: 22,作者: JinCheng5566 (金城五洗髮精),標題: [新聞] 「神」比喻！　柯文哲喊：把民眾黨弄像「耶穌會」,時間: Fri Dec 15 23:07:20 2023,39,17
推: 14,噓: 8,分數: 6,作者: stupid0319 (徵女友),標題: [新聞] 中時民調／侯康差距賴蕭3.7％！柯盈續墊,時間: Sat Dec 16 08:54:49 2023,14,8
推: 12,噓: 1,分數: 11,作者: peterlin495 (專業果粉O'_'O),標題: [問卦] 有人也開始躺平了嘛o'_'o??,時間: Fri Dec 15 23:04:19 2023,12,1
推: 8,噓: 0,分數: 8,作者: thouloveme (赫赫),標題: [問卦] 可達鴨如何戰勝傳統媒體打壓,時間: Sat Dec 16 01:07:12 2023,8,0
推: 4,噓: 1,分數: 3,"作者: yzelly (ˋ(′～‵"")ˊ)",標題: [問卦] 你各位年菜訂哪家啊,時間: Fri Dec 15 20:48:07 2023,4,1
推: 8,噓: 1,分數: 7,作者: bache (.........),標題: Re: [問卦] 李多慧在台灣才會紅？,時間: Fri Dec 15 19:54:27 2023,8,1
推: 22,噓: 7,分數: 15,作者: howard24 (中信兄弟強攻強攻),標題: [問卦] Nvidia是不是快倒掉了啊,時間: Fri Dec 15 23:44:49 2023,22,7
推: 9,噓: 0,分數: 9,作者: EQUP (o_o),標題: [問卦] 很多人都希望無牽無掛的生活吧？,時間: Sat Dec 16 00:52:58 2023,9,0
推: 3,噓: 0,分數: 3,作者: z72117211 (渣到脫骨),標題: [問卦] 過敏 和 慢性病是不是會要人命？,時間: Sat Dec 16 03:01:02 2023,3,0
推: 44,噓: 7,分數: 37,作者: wenjia (siting),標題: [問卦] ECFA停掉會有很多人失業嗎？,時間: Fri Dec 15 19:46:13 2023,44,7
推: 10,噓: 3,分數: 7,作者: ahw12000 (體重130KG三高肥宅),標題: [問卦] 刷牙/用牙線流血到底要不要看牙醫啊?,時間: Fri Dec 15 20:39:59 2023,10,3
推: 181,噓: 16,分數: 165,作者: tsengcc (),標題: [新聞] 綠主委譏沒那個屁股還搶凱道 黃國昌反掀,時間: Fri Dec 15 23:56:47 2023,181,16
推: 12,噓: 3,分數: 9,作者: freeunixer (離自相空她相),標題: Re: [問卦] 眼鏡一副1萬5正常？,時間: Sat Dec 16 01:25:12 2023,12,3
推: 5,噓: 1,分數: 4,作者: noah5566 (noah5566),標題: [問卦] 里長赴大陸旅遊,時間: Fri Dec 15 23:13:21 2023,5,1
推: 11,噓: 5,分數: 6,作者: gaiaesque (一起來聽techno八 o'_'o),標題: [問卦] 女森85公斤大家口以嗎 o'_'o,時間: Fri Dec 15 22:38:07 2023,11,5
推: 8,噓: 7,分數: 1,作者: Comebuy (三分鐘熱度),標題: [新聞] 國父紀念館周邊建物限高令 明年1月解禁,時間: Fri Dec 15 22:06:57 2023,8,7
推: 4,噓: 3,分數: 1,作者: gaiaesque (一起來聽techno八 o'_'o),標題: [問卦] 大 o'_'o,時間: Fri Dec 15 21:40:01 2023,4,3
推: 3,噓: 1,分數: 2,作者: toofat (南勢角野郎哥),標題: [問卦] 這樣的想法正常嗎？,時間: Fri Dec 15 20:28:56 2023,3,1
推: 0,噓: 0,分數: 0,作者: kuangjc5566 (匡匡56),標題: [問卦] 就別追問 因果落地生根,時間: Fri Dec 15 22:49:07 2023,0,0
推: 16,噓: 2,分數: 14,作者: kerkerson (高處不勝寒),標題: [問卦] 滷味夾什麼老闆最高興???,時間: Fri Dec 15 23:20:20 2023,16,2
推: 8,噓: 2,分數: 6,作者: nobody0303 (),標題: [問卦] 沒人發現台灣都沒有年輕人去當木工了嗎！,時間: Fri Dec 15 20:40:01 2023,8,2
推: 5,噓: 1,分數: 4,作者: jazzcai (如果有一天),標題: [問卦] 急！請幫忙找一個人！,時間: Sat Dec 16 08:45:01 2023,5,1
推: 1,噓: 1,分數: 0,作者: froginddd (乾橘子),標題: [問卦] 其實畫作凸顯台灣很多違規阿,時間: Sat Dec 16 00:34:20 2023,1,1
推: 4,噓: 1,分數: 3,作者: iLeyaSin365 (365),標題: [問卦] 刺客信條編年史的中文配音,時間: Sat Dec 16 07:15:39 2023,4,1
推: 6,噓: 14,分數: -8,作者: spring719,標題: [問卦] 明天真的會降溫，對吧？=_=+,時間: Fri Dec 15 21:38:27 2023,6,14
推: 5,噓: 2,分數: 3,作者: Axwell (Axwell),標題: [新聞] 簽約內幕曝！道奇打出布萊恩6年前招募影,時間: Sat Dec 16 07:54:35 2023,5,2
推: 16,噓: 66,分數: -50,作者: alex1987 (基努李維),標題: [新聞] 挨轟「撒幣債留子孫」 蔡英文：我花得多,時間: Fri Dec 15 20:56:09 2023,16,66
推: 7,噓: 15,分數: -8,作者: sasaki3630 (♥Gura鯊鯊的老公 ♥),標題: [問卦] 登入2800次，算大學長了吧= =...?!,時間: Sat Dec 16 07:55:06 2023,7,15
推: 30,噓: 17,分數: 13,作者: HANASUCIA (HANASUCIA),標題: [新聞] 600萬國際客 業者嘆沒觀光財  ,時間: Sat Dec 16 01:08:04 2023,30,17
推: 5,噓: 0,分數: 5,作者: yahe0526 (慕村拓哉),標題: [問卦] 禮義廉恥是不是跟交通標語一樣沒什麼用,時間: Fri Dec 15 22:38:21 2023,5,0
推: 6,噓: 1,分數: 5,作者: yu1164 (口業姬),標題: [新聞] 跟風「服藥過量」挑戰　日小學女童亂吃藥,時間: Fri Dec 15 23:24:18 2023,6,1
推: 3,噓: 0,分數: 3,作者: JoelEmbiid21 (恩比大帝),標題: [問卦] 恐龍要怎麼扛狼?,時間: Fri Dec 15 20:26:16 2023,3,0
推: 3,噓: 5,分數: -2,作者: EVEA (民主、 LINE 功德),標題: [問卦] 震撼!!!!  下雨了~~~ !!!!,時間: Sat Dec 16 05:59:38 2023,3,5
推: 2,噓: 1,分數: 1,作者: YesNoter (是歐恩不是歪恩),標題: [問卦] 隔壁女鄰居穿的很清涼？,時間: Fri Dec 15 21:36:22 2023,2,1
推: 35,噓: 10,分數: 25,作者: kikiki37 (441),標題: [問卦] 上野樹里:台灣人很溫暖，不像日本冷漠,時間: Fri Dec 15 22:16:00 2023,35,10
推: 6,噓: 0,分數: 6,作者: lpbrother (LP哥(LP = Love & Peace)),標題: [問卦] 為啥彩券行老闆都不知道樂透得主是誰？,時間: Sat Dec 16 08:43:02 2023,6,0
推: 10,噓: 1,分數: 9,作者: huan0 (A5),標題: [問卦] 楊清順獲褒揚令算很符合條件吧,時間: Fri Dec 15 21:38:54 2023,10,1
推: 4,噓: 1,分數: 3,作者: yamaha8424 (mm),標題: [問卦] 登入次數5566要怎麼紀念？,時間: Sat Dec 16 07:49:08 2023,4,1
推: 2,噓: 0,分數: 2,作者: redDest (紅油),標題: [問卦] 吸粉刺機是智商稅嗎,時間: Fri Dec 15 22:19:10 2023,2,0
推: 3,噓: 0,分數: 3,作者: VeryGoodBoy (很棒的男孩),標題: Re: [問卦] 滷味夾什麼老闆最高興???,時間: Fri Dec 15 23:36:30 2023,3,0
推: 21,噓: 2,分數: 19,作者: sasaki3630 (♥Gura鯊鯊的老公 ♥),標題: [問卦] 靠北，現在不是冬天嗎= =...?,時間: Fri Dec 15 20:27:20 2023,21,2
推: 1,噓: 1,分數: 0,作者: turndown4wat (wat),標題: [問卦] 當隻貓也要會科目三的八卦?,時間: Fri Dec 15 19:24:00 2023,1,1
推: 4,噓: 1,分數: 3,作者: OPPAISuki (OPPAISuki),標題: [問卦] 草東沒有派對 去哪了?,時間: Sat Dec 16 00:31:03 2023,4,1
推: 3,噓: 2,分數: 1,作者: chubby31190 (優文專家),標題: [問卦] 地球在發燒 要給它吃普拿疼嗎？,時間: Fri Dec 15 21:58:55 2023,3,2
推: 1,噓: 1,分數: 0,作者: aa52189 (善良の肥宅),標題: [問卦] 妹子問我在心裡有多少位置？,時間: Fri Dec 15 21:45:43 2023,1,1
推: 4,噓: 2,分數: 2,作者: lianpig5566 (家庭教師殺手里包恩),標題: [問卦] 花月嵐只能點一樣 要拉麵還是炒飯,時間: Sat Dec 16 03:07:53 2023,4,2
推: 19,噓: 76,分數: -57,作者: MikaHakkinen (丟人現眼過氣老人),標題: [新聞] 挨批大撒幣 蔡英文：我真的花很多錢 但也,時間: Sat Dec 16 04:44:33 2023,19,76
推: 1,噓: 3,分數: -2,作者: skn60694 (入聲),標題: [問卦] 現在男生484流行露吊嘎?,時間: Fri Dec 15 20:45:13 2023,1,3
推: 4,噓: 1,分數: 3,作者: soy5566 (醬油哥),標題: [問卦] 有沒有計程車開後車廂會臭臉的八卦？,時間: Sat Dec 16 08:50:39 2023,4,1
推: 7,噓: 2,分數: 5,作者: engineer1 (爺呼弟),標題: [問卦] 有五分鐘看甲片嗎？,時間: Sat Dec 16 07:56:26 2023,7,2
推: 100,噓: 21,分數: 79,作者: Jaygo5566 (杰哥5566),標題: [問卦] 台劇是不是越來越糞了？,時間: Sat Dec 16 01:43:50 2023,100,21
推: 36,噓: 9,分數: 27,作者: tsaotsaogh (Advantage),標題: [新聞] 愛莉莎莎：我的粉絲70%都支持你 柯文哲：,時間: Sat Dec 16 08:38:05 2023,36,9
推: 1,噓: 3,分數: -2,作者: whiteadam (blue eyes blue),標題: [問卦] 宋羽葤算是美女嗎,時間: Sat Dec 16 00:31:40 2023,1,3
推: 8,噓: 2,分數: 6,作者: shrinkage (Shrinkage),標題: [問卦] 性騷豬不是說要永久退出直播圈？,時間: Fri Dec 15 21:32:04 2023,8,2
推: 2,噓: 1,分數: 1,作者: chubby31190 (優文專家),標題: [問卦] 啦兒啦 啦兒啦 啦兒啦兒啦,時間: Fri Dec 15 22:44:41 2023,2,1
推: 27,噓: 26,分數: 1,作者: faryoo (說好話),標題: [新聞] 朱立倫：民進黨已經開始準備面對侯康當選,時間: Sat Dec 16 08:21:05 2023,27,26
推: 11,噓: 2,分數: 9,作者: yamahabbs (老ㄟ),標題: [問卦] 如何委婉地誇獎男同事很帥,時間: Fri Dec 15 19:43:57 2023,11,2
推: 4,噓: 1,分數: 3,作者: blueskymaple (你是不是在發球),標題: [問卦] 尾牙要怎麼辦才會開開心心,時間: Fri Dec 15 21:23:39 2023,4,1
推: 25,噓: 8,分數: 17,作者: ptt987654321 (大谷躺平),標題: [問卦] MOODYZ的這個AV女優，身體有1億元的價值?,時間: Fri Dec 15 19:29:57 2023,25,8
推: 6,噓: 0,分數: 6,作者: ex250203 (我是肥宅我驕傲),標題: [新聞] 私校倒閉潮!6大學確定退場 學生走光老師,時間: Fri Dec 15 23:44:13 2023,6,0
推: 0,噓: 0,分數: 0,作者: redDest (紅油),標題: Re: [新聞] 「母洗腎出血」孝子急出門！鄰居拒移車冷,時間: Fri Dec 15 21:46:11 2023,0,0
推: 22,噓: 8,分數: 14,作者: howard24 (中信兄弟強攻強攻),標題: [問卦] 三星看起來快倒閉了吧,時間: Sat Dec 16 00:23:58 2023,22,8
推: 1,噓: 0,分數: 1,作者: KDimitrov313 (三鶯費神),標題: [問卦] 誰是台灣新七少,時間: Fri Dec 15 21:38:10 2023,1,0
推: 5,噓: 1,分數: 4,作者: emperor (派蘿派蘿得第一),標題: [問卦] 只有牛肉不帶皮吃嗎?,時間: Sat Dec 16 00:34:45 2023,5,1
推: 1,噓: 0,分數: 1,作者: akila08539 (平手友梨奈我老婆),標題: [新聞] MLB／道奇開賣大谷新周邊　17號球衣破梅,時間: Fri Dec 15 21:31:54 2023,1,0
推: 6,噓: 2,分數: 4,作者: indoman (橄欖趴),標題: [問卦] 上班不要看今年又沒機會百萬,時間: Fri Dec 15 20:39:22 2023,6,2
推: 5,噓: 2,分數: 3,作者: essc6402xyz (帥哥肥上天),標題: [問卦] 當你不想努力時會選哪一款阿姨,時間: Fri Dec 15 20:23:16 2023,5,2
推: 2,噓: 1,分數: 1,作者: ab002211 (Alex168),標題: [問卦] 現在包養是不是很流行,時間: Fri Dec 15 23:07:21 2023,2,1
推: 4,噓: 1,分數: 3,作者: wenjia (siting),標題: [問卦] 明年會不會是很刺激的一年？,時間: Fri Dec 15 20:36:27 2023,4,1
推: 0,噓: 0,分數: 0,作者: qq326 (夢想當個好爺爺),標題: [問卦] 請問一歲的大姐,時間: Fri Dec 15 20:17:07 2023,0,0
推: 200,噓: 8,分數: 192,作者: ubcs (覺★青年超冒險蓋),標題: [公告] 愛莉莎鯊殺手 水桶發錢,時間: Fri Dec 15 22:21:08 2023,200,8
推: 68,噓: 49,分數: 19,作者: morgen (摩根),標題: [新聞] 柯文哲「本命區」民調淪老三！　黃呂錦,時間: Fri Dec 15 22:48:52 2023,68,49
推: 7,噓: 0,分數: 7,作者: LJer (i'm ok),標題: [新聞] 「黑金風暴」襲日本政壇　岸田火速撤4,時間: Fri Dec 15 22:30:05 2023,7,0
推: 6,噓: 2,分數: 4,作者: monarch0301 (席哈),標題: Re: [新聞] 政大生問高房價 吳欣盈直指央行是禍首,時間: Sat Dec 16 01:02:15 2023,6,2
推: 18,噓: 8,分數: 10,作者: EVEA (民主、 LINE 功德),標題: [問卦] 中國小學桌椅可以躺平  台灣為什麼不行,時間: Sat Dec 16 04:45:48 2023,18,8
推: 827,噓: 37,分數: 790,作者: oooops5674 (路人甲),標題: [問卦] 超商遇色老闆 親身體驗,時間: Thu Dec  7 17:10:15 2023,827,37
推: 4,噓: 1,分數: 3,作者: frank110306 (咭咭復唧靈),標題: [問卦] 國動真的不道歉嗎？,時間: Fri Dec 15 20:44:06 2023,4,1
推: 3,噓: 1,分數: 2,作者: chun0303 (chun),標題: [新聞] 高雄旅遊正夯熱 旅遊家成立高雄分公司拓,時間: Sat Dec 16 00:26:16 2023,3,1
推: 4,噓: 1,分數: 3,作者: myis8787 (white),標題: [問卦] 20年前的台灣能跟新加坡一戰嗎？,時間: Sat Dec 16 01:20:27 2023,4,1
推: 4,噓: 0,分數: 4,作者: fawangching (公園哲學家),標題: [問卦] 早期西門町電話交友到底在玩什麼？,時間: Sat Dec 16 07:53:45 2023,4,0
推: 4,噓: 1,分數: 3,作者: filmystery (P.B. take me to the US),標題: [問卦] 大家是如何看待柯比耶穌不可一世的表現??,時間: Sat Dec 16 08:49:35 2023,4,1
推: 1,噓: 7,分數: -6,作者: ccugoo (小麥),標題: [新聞] 啦啦隊女神慈妹「新戀情」？和西瓜哥哥同遊北海道　互,時間: Fri Dec 15 21:40:38 2023,1,7
推: 8,噓: 3,分數: 5,作者: JEWH (小田切腹),標題: [問卦] 為什麼屌=老二,時間: Fri Dec 15 22:51:39 2023,8,3
推: 4,噓: 0,分數: 4,作者: tw10390 (小不點兒),標題: [問卦] 廠商報價的起頭式是不是統一了,時間: Fri Dec 15 21:14:59 2023,4,0
推: 11,噓: 2,分數: 9,作者: HIDEI524 (shuchan),標題: [問卦] 〔你去跟你老闆說嘛〕的英文怎摸講？,時間: Fri Dec 15 21:04:58 2023,11,2
推: 1,噓: 3,分數: -2,作者: KimomiKai (時雨大天使),標題: [問卦] 對岸的代售服務,時間: Sat Dec 16 03:26:20 2023,1,3
推: 4,噓: 0,分數: 4,作者: kuangjc5566 (匡匡56),標題: [問卦] 祝緒丹算正嗎？,時間: Fri Dec 15 23:03:59 2023,4,0
推: 2,噓: 8,分數: -6,作者: lelena (太陽神-RA),"標題: [問卦] 吃燒酒雞麵線,算酒駕嗎?",時間: Fri Dec 15 21:54:13 2023,2,8
推: 8,噓: 1,分數: 7,作者: zeumax (煙灰缸裡的魚),標題: Re: [新聞] 民進黨掛「清廉、勤政、愛鄉土」標語 柯,時間: Sat Dec 16 01:02:05 2023,8,1
推: 1,噓: 0,分數: 1,作者: MrBing (特別來賓),標題: [問卦] 電腦菜雞提問 電供,時間: Fri Dec 15 21:20:22 2023,1,0
推: 5,噓: 9,分數: -4,作者: lisb5300 (救星無聊救星),標題: [問卦] 哭粉現在大聲的哭嗎？,時間: Sat Dec 16 01:08:03 2023,5,9
推: 5,噓: 1,分數: 4,作者: whiteadam (blue eyes blue),標題: [問卦] 郭靖是不是算渣男?,時間: Sat Dec 16 00:19:23 2023,5,1
推: 11,噓: 4,分數: 7,作者: emperor (派蘿派蘿得第一),標題: [問卦] 四塊臭豆腐70元  認真?,時間: Fri Dec 15 21:20:07 2023,11,4
推: 220,噓: 15,分數: 205,作者: kikiki37 (441),標題: [問卦] 統神:我會給小孩一人一棟房子+500萬,時間: Fri Dec 15 23:13:50 2023,220,15
推: 7,噓: 0,分數: 7,作者: hakuoro (hakuoro),標題: [新聞] 普丁分身首曝光 被問有很多嗎 親口解答,時間: Fri Dec 15 23:35:37 2023,7,0
推: 17,噓: 0,分數: 17,作者: saiulbb (#KEEP MLB GREAT!),標題: [問卦] 日本職場學校帶早餐吃會被噴爆是真的？,時間: Fri Dec 15 21:25:25 2023,17,0
推: 3,噓: 1,分數: 2,作者: cuttheshit (科特落雪),標題: [問卦] 感覺沒辦法控制自己的時間?,時間: Sat Dec 16 00:41:10 2023,3,1
推: 3,噓: 0,分數: 3,"作者: god46 (大家好,我是JayJay林俊傑)",標題: [問卦] 為什麼拆開賣比較貴？,時間: Fri Dec 15 19:38:53 2023,3,0
推: 5,噓: 0,分數: 5,作者: L1ON (我是獅子~(ﾉﾟ▽ﾟ)ﾉ♪),標題: Re: [問卦] 沒人發現韓國已經全面屌虐台灣了嗎？,時間: Sat Dec 16 01:36:59 2023,5,0
推: 8,噓: 1,分數: 7,作者: ex250203 (我是肥宅我驕傲),標題: [問卦]學校倒閉了那畢業證書怎麼辦！！！？？？,時間: Fri Dec 15 23:55:32 2023,8,1
推: 1,噓: 1,分數: 0,作者: shala (沙羅是轉換後的文字檔打m),標題: [問卦] 看到帝王過馬路本來就要禮讓，有什麼問題,時間: Fri Dec 15 20:17:31 2023,1,1
推: 6,噓: 0,分數: 6,作者: zxcv91039 (人類的惡意),標題: [問卦] 感覺每天時間都不夠用,時間: Sat Dec 16 01:02:38 2023,6,0
推: 1,噓: 0,分數: 1,作者: hstf (馬刺贏球就是爽\⊙▽⊙/),標題: Re: [新聞] 私校倒閉潮!6大學確定退場 學生走光老師,時間: Fri Dec 15 23:58:45 2023,1,0
推: 0,噓: 0,分數: 0,作者: jokerming847 (God of Mischief),標題: [問卦] 擠花袋的靈感來源是肛門嗎,時間: Fri Dec 15 19:41:03 2023,0,0
推: 55,噓: 2,分數: 53,作者: ,標題: ,時間: ,55,2
推: 18,噓: 1,分數: 17,作者: kuangjc5566 (匡匡56),標題: [問卦] 陸配是不是都不正啊目前正的只有劉詩詩,時間: Sat Dec 16 00:03:53 2023,18,1
推: 4,噓: 0,分數: 4,作者: alpacaHong (草泥),標題: [問卦] discord是不是壞了？,時間: Sat Dec 16 08:28:55 2023,4,0
推: 12,噓: 7,分數: 5,作者: seabox (呂雅筑),標題: [問卦] 蛤 Cheap對店家座位放到人行道 沒意見？,時間: Sat Dec 16 07:21:17 2023,12,7
推: 11,噓: 26,分數: -15,作者: caca7 (caca),標題: Re: [新聞] 政大生問高房價 吳欣盈直指央行是禍首,時間: Sat Dec 16 07:48:10 2023,11,26
推: 0,噓: 0,分數: 0,作者: twelvethflor (渴了),標題: [問卦] ECFA中國讓了多少?,時間: Sat Dec 16 08:59:24 2023,0,0
推: 0,噓: 0,分數: 0,作者: nonnon (我愛李多慧),標題: [問卦] 有沒有台鋼的WING STARS的八卦？,時間: Fri Dec 15 23:54:37 2023,0,0
推: 6,噓: 2,分數: 4,作者: feng19890809 (習近平(近平)),標題: [問卦] 當初說智慧型手機 取代掌機的人呢?,時間: Fri Dec 15 21:07:22 2023,6,2
推: 3,噓: 0,分數: 3,作者: HTC92 (中国台湾人的驕傲-92共識),標題: [問卦] 生日月去寶可夢中心  會得到女店員祝福,時間: Fri Dec 15 22:44:11 2023,3,0
推: 191,噓: 61,分數: 130,作者: HTC92 (中国台湾人的驕傲-92共識),標題: [新聞] 賴清德三天沒現身　蔡英文幫出馬南下助選,時間: Fri Dec 15 21:32:43 2023,191,61
推: 3,噓: 3,分數: 0,作者: NUMB43 (晚了~該睡了),標題: [問卦] 現在滿滿韓國妹台灣妹子都誰在看,時間: Sat Dec 16 01:45:57 2023,3,3
推: 2,噓: 0,分數: 2,作者: lwt501cx (爆裂魔法Explosion！！),標題: [公告] 暫時性板規 期限至2024年01月20日,時間: Sat Nov  4 15:37:58 2023,2,0
推: 2,噓: 1,分數: 1,作者: tavern (我要早點洗澡),標題: [問卦] 飛龍在天在當年算現象級的作品嗎,時間: Fri Dec 15 21:38:32 2023,2,1
推: 0,噓: 0,分數: 0,作者: didder (dider),標題: Re: [問卦] 有最短時間衝上發燒排行第一名的掛嗎？,時間: Sat Dec 16 08:16:56 2023,0,0
推: 177,噓: 5,分數: 172,作者: ALOVET (かがみんさま 小鏡大人),標題: Re: [問卦] 肺癌第四期存活率多少(發錢),時間: Fri Dec 15 23:55:34 2023,177,5
推: 9,噓: 3,分數: 6,作者: noah5566 (noah5566),標題: [問卦] 老女人的定義是幾歲,時間: Fri Dec 15 22:44:56 2023,9,3
推: 3,噓: 1,分數: 2,作者: blue999 (FLY),標題: [問卦] 12月還要開冷氣，人類還有未來嗎?,時間: Fri Dec 15 20:57:55 2023,3,1
推: 6,噓: 0,分數: 6,作者: black80731 (壞壞),標題: [新聞] 「鼠頭鴨脖」涉事企業被罰706萬 民眾追,時間: Sat Dec 16 08:00:03 2023,6,0
推: 22,噓: 0,分數: 22,作者: DTO2017 (星辰●),標題: [問卦] 明年會有年輕人要返鄉投票嗎?,時間: Fri Dec 15 23:36:30 2023,22,0
推: 5,噓: 6,分數: -1,作者: godofsex (性愛戰神),標題: [問卦] 什麼樣的人會在捷運廁所小便斗大便？,時間: Fri Dec 15 20:49:23 2023,5,6
推: 0,噓: 0,分數: 0,作者: abasqoo (德莫尼克),標題: Re: 半夜因為蕁麻疹癢到睡不著怎麼辦？,時間: Sat Dec 16 02:06:54 2023,0,0
推: 0,噓: 0,分數: 0,作者: callecstacy (SAS for champion),標題: [問卦] 家裡裝第四台的比例有一半嗎？,時間: Sat Dec 16 08:58:55 2023,0,0
推: 254,噓: 101,分數: 153,作者: fraternity (聽說小新比魯夫聰明),標題: [問卦] 沒人發現韓國已經全面屌虐台灣了嗎？,時間: Sat Dec 16 01:09:51 2023,254,101
推: 10,噓: 3,分數: 7,作者: zainc (念湘),標題: [新聞] 健保給付通過首例 7旬婦罹淋巴癌盼到CAR-,時間: Fri Dec 15 20:08:37 2023,10,3
推: 6,噓: 0,分數: 6,作者: newwer (Jesse Pinkman),標題: [問卦] babymetal是不是唱功最強偶像,時間: Fri Dec 15 23:08:22 2023,6,0
